lang_code,id,name,mac_address,serial_num,ip_address,mspec_id,public_key,key_index,zone_code,regcntr_id,is_active
eng,10028,machine 28,6C-88-14-AC-EF-55,FB5962911661,192.168.0.306,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAgdTIA9CLgKuEtcbrHrJdIYWUuHnQ6qpSWVRwvvQcWxFu/jvaTeh83uI4/4HXspYE7cLVA+GyUgXHWdCOI71TBKKNjoSKwAmH8BmF08hXPD28/1NFYum67qL1ajlaGYQVBfb5Z6P2A/i5Cku40PIZRwT0fwTZxAYbjdA5C7BjGeWEfPmcd2LdV0579+NxArOByvvqZCck0rxCCJiUoYhPJkJ86Ohos3O8boyuUYUzcki6nJdcSzuv1eEvQoSQWq+JsGi6uTkN5LlA3kIPpBtjjFRGtitYAmSG3t2b+oCPt90n6Z+gSgVUvpWaq7SuOE1Le3IIDxwQiD1ZYGQZ8nQ2KwIDAQAB,78:99:55:48:7D:00:41:35:45:88:43:77:35:7C:EE:77:09:DA:96:68:D1:61:96:94:FE:72:83:0D:87:35:41:76,STH,10009,True
eng,10029,a2ml29334,3C-6A-A7-C0-DF-27,FB5962911662,192.168.0.355,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEApN0HQdfuc0q1/6LXEQGllIhpd+ttrzpvC3NHsYuvezznh5PP5epk80NHCo+HIq53LzjvYSYip8qeELeWXwJeHo6ekZhDIMi56k1uPyRUZcEppLiIc95b6jYmR3Kox5Z0Nk6IHIREH7LAvGsPSkC/mqy5kRuTjocNKd8M7rkGNxNPrfckQ07xSlhk7/VguYl39PwM5lbOr8bNVFub5HKGa1VIqM/ytzN59mfVTqXuJrzZHCb5DfVtj8+5LuNtwRe3+9jvw6wEsHQHhYg7fmM98PEtMpEshXkqa5JoX60lXWPEGqTb3iL3W2wbbrpFMRiJCnTgOqfX66LfAYZh6kVl3wIDAQAB,46:AD:20:EC:C2:00:58:CD:1E:4E:0E:16:93:D4:B6:1C:C7:46:BA:1F:0C:28:6E:95:2F:0E:26:B4:D1:1A:01:3A,STH,10010,True
eng,10030,machine 30,70-5A-0F-8C-01-39,FB5962911664,192.168.0.356,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAgGaBtH8NP6o2Lh7b0pZSvMOsjwaULYQzUXuWDzPsjsC2ug0PYZDcINeWSNocrWDpeM6MgJ+6S/se/vpYG0gbHB4XMx6JIFTRoYoZccJK74o2JKZ1K/5S8kX2mmygxCJ1/h2n+a6mYYx3cWJCbtJJyduiKrfDi9bw2Vp6Q6rkFuK+ARiWXs2t30UHO8ygUYIdfzkNAa3ioljCAW/gQVnCkEe88rP51ma2/yYpwlEMYXddz/Gt7azcAb8xURNOyTIzsWzecueI/HQW02KNf0Y4JyWVuiEJxdOL9UdT5zjWq+qMWPOq6DiPGOr8LZyEZy4FCOs4vQrY2ZqABblRlQYZXwIDAQAB,32:88:9E:57:34:B5:F1:7D:98:E6:D7:71:26:CA:FE:34:DB:6B:2F:14:7B:B8:40:3E:B6:76:C8:DB:D4:2C:E2:5B,NTH,10001,True
eng,10031,machine 31,58-20-B1-DA-F3-FB,FB5962911663,192.168.0.357,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAhJTkLv4pKiWpK4hrVqoXh2WjH2oa5Kk5vREif2vnzTH4MUtA/uUVXXfIwGabv+8bCui06OPJqGxUkCAH4sM0950UsWc5RK9beA71lwXbKi0G1wvIiygqPlecjRikYS4TRpGra/QMIbOTUQoR8D171jIqF2yzZIW2TyZE7/qnvYevPxYDtMldM3cld3EQ9ySfujFInmtZ9uXGSexxr0p2/ChidMRGna6sy4DnQWDQjTNPifb7BK1S2yKZ61FP0/pjbMaHMn9k0NQQHspDe1vKzQaeAwmN9R5r1ayv3s7twR/sQsvwzcznQ27WAhwGovOstHTN/PiUsxY6ii65el5gawIDAQAB,0A:DA:7C:9C:16:16:9C:29:C4:A3:09:E6:49:FA:2B:7B:BB:2D:A3:25:46:16:A2:ED:24:1D:1F:55:25:10:0E:0A,NTH,10001,True
eng,10032,a2ml29106,38-BA-F8-53-C7-8F,FB5962911665,192.168.0.358,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAuXjuXFPrpRzyNj09uoxBCOROKbccAEmVzJKd3vJxLRbNodDvTVUIQStwO0zR/iH5U9l5gqr6Gw350xu5VVXD8wFUTs8th68EbTRfM/ss/66ugTviy4B4HCiFHm5CKMSu+NrhfiEMehZNUvmKkx2eZoQaChm9IlAADszzlzrKMN1y+2IeBFg5yZi4SK8pAJQYVx7w5EJ6vstvKj9FWGZZlY32NdgejBCAozK/iOofJdft9sPCbD8raBs5NTPYsPU4LQSvspS23zEi+X2INvW18Z8pPJoNKocwiZ6euzILm44VuR3IE46BpGj4KdLjPfLNRfFW/katDGpbVUrIAZkQ3QIDAQAB,65:8A:A1:D3:BD:6C:48:5B:51:81:2D:FB:F6:F5:EC:95:20:F1:3B:E5:0A:C5:E3:D9:F7:5C:0F:C2:6F:97:84:8E,NTH,10002,True
eng,10033,a2ml23670,A8-1E-84-DB-EF-93,FB5962911666,192.168.0.359,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAgMaizFgmkFFC3wy1kOkvg/BnLAVIurB34XH8q0xxkxpK5VcPDKeYXGr7ML0cJzc48C+DEXa49hsTx5Ebfd/ujQXP6xzU13CnctPy9eQWC6Xv2/eJ+2uuKPbvX/Nno4hDlyP+ljIr9exV9Jwf/+W2fVohuEbC7cQBjpHilgC6ai971QehZ5AN6Wnd8X1pxb5/pv8AF8xpjs4ZhVhlZvH6FaJw3J1mqCEcIaeVc+L7UFjLAMno6ueiW+fEAhL3zOmmsgYQxNq5EHSS9EWt9Y9FsjiIQ/HWV6dYfZBzBnGNPQdPvc30dj08S64/vZf7mciA9FJYKiG99Pp+OIkHSq2oTQIDAQAB,52:57:29:2A:23:09:8F:43:60:DE:78:DF:F8:AA:2B:7F:6B:70:82:9D:8C:A0:9A:CE:4C:C1:EF:FF:A5:58:1F:70,ORT,10006,True
eng,10034,a2ml26666,8C-16-45-50-CC-F6,FB5962911667,192.168.0.360,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA8yDPCkrksrejWtDlqI12RyuzRQn/fWwJMqwagKSN9XIqwNEAIn7ASdX31uRXuI4BVOKdtPRn9iskfM5cHUT3VFTARCBWzfO7myiRkxtWcjjo+pBj3MyouobmACwWVF6NQU4y7/ahH3MBtcf0SC7NFXShbKx/ETCIF3QvDQPx4eb7UngdbHULCk12IZLTo+u0dmrWnsbr4qj6K7yTFPr0cREdoSJmcYzEeFafmvkMroi92VjNZ5lHdg/Bi3q/bGrYI4cgJCCjWTm7B08l+8yed9iKgG3SuG96Epucive9FdmoCyhU6m8xnnj4Pw+jEf+yB0sb/TRBxV/0jS2nkp5hBwIDAQAB,C7:BC:D6:D4:DC:6C:6E:0F:7E:F9:03:B4:EC:86:6D:37:BD:0E:96:F5:61:12:0B:4A:06:0D:94:65:3A:78:52:09,ORT,10006,True
eng,10035,krish-per-lap,B8-AC-6F-DA-4C-5B,FB5962911668,192.168.0.361,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAtaGkIxoH6yqZnwhI6WTcB/HjDfim6MHY+2ItQinz4wELfDy/fdgi+aOfKku1E+rKSNDTe5uqWrdfr94tArAYMY8GosoiIZWnZ9QESNl0QNbp/AxyIgobzWLPklQ1AMZ98fB0yoBscYbvKDn63UTCXBT1iIE5D8nxHmVGhXF62m3UxZl/P452b7A022HZj+ptT6P8zWkjd4MaNXjFHKtdvFzfI3lkscpTXo0OMdR9c9dHPwOm1T4fVyEC2TPddZ1hN++u8a8lhofWGIndVNlT9O4/+yIk8OVBZ/tBKpNrHBM6YGXEVUIc+/QZxuVu02pIQjKgBfCSf9rO8hDIByXFDQIDAQAB,E2:16:AC:6C:F5:2B:9B:E3:96:32:B7:37:DE:88:D6:79:79:CA:7E:C8:89:5D:91:04:84:08:AB:27:35:D7:05:B3,ORT,10006,True
eng,10036,a1ml28565,8C-16-45-BC-96-BF,FB5962911669,192.168.0.362,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA0nFIRjDpRdyhCSF2QiQyN0FscERbPf8mm/bex2mf+GUNlVwWkh1wqIBhIrhl1AV+GFM8k/mV24YWOh7wpUJQ491JYSw9J3NQGOGO/2wiq8SrKyQx55HDSCSEjkl+Ret7WBYG7P+0p1R6RKZwqq1qdpS1xOn7vMxMpCDrpDNcDlPMWMqk7nLB1ZO/1vPCeBnBjpBnw7sGrpcg/qUV9xlFYEIJV3lyIPXQuxdNxMcSW+NKuLVzyqRKGSpcLUatjY2AlDYnB0n3wOVDno//inKfk+ycMP6zmTlkby1SIT/0ZUeGfJvce5XQsJH6c6TId5R/bmnchoUzVnU/9XZHN9K5zQIDAQAB,35:F9:78:A8:66:C4:26:77:DA:8F:1C:3B:AA:97:3F:C2:10:53:9F:08:5C:98:F6:7A:DF:F7:30:08:B0:A0:6F:A0,ORT,10006,True
eng,10037,a2ml30638,E8-6A-64-1D-6D-F6,FB5962911670,192.168.0.363,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAldhSCdnQgD0GXJIVtMJIe8K4sj5JAKoxWYvMjVoYnHWp6cYDwtgb4AZ+KPzARXODK9+nWGgp4osPSZhPTOHrXJiQSr9Sw5egu6YVCeJr+QMbKn3hPC7BbGvYgJjrVAtJbKAqXe9CH0201/SsrThwGaNNoa1owfhqSz6QXIPPhulBQYufAKFZeCRdj8QobyVS/+dJFRzP4O3Qq4sw55sQIYFCtmCORYPpeBj7yyYYBs2Xc8wEOz1fFYRvh5boD//reZjJSqRXt7v3wTxB8f1TxDBskqrsQEWkpAmpYe9nYdCD0I6+C090YULvmAee7SKe+o5tKTb0G3qppnXaEcQL+QIDAQAB,79:30:0F:27:4C:83:86:25:1E:46:53:21:0D:4D:28:05:EC:54:6F:AF:E3:ED:92:3C:9A:1F:F4:1C:12:38:BF:6F,ORT,10006,True
eng,10038,a2ml16222,58-20-B1-D6-D3-06,FB5962911671,192.168.0.364,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAvmHfv47ZxRvLhP3zZwYC4j0P6+4UDPZrdH88m5zPHRkeTM6d9IVJTOe/b2hsejj9O7pjzyC8aN7ejCDw3Ij9NPf4VFxef5Ck45eYTzjlI2Xcm+LtCKa3WB2tcqcdOGJsDNBY781L1qd6ElddVeGty0smUFDym3tcInSoNgZhHE5apiMx7O8kZ9/UldMGJCxIkjuNPQeQ0HEnHJTny1y2Z+Ztq+qdDQ/Ku1w2pT0w8CtSi2P+s+de+WgHWRLSXeWj9oHHHog7ZbIsD75D0/v/ZPcLlNTz3VKr52wt2HaXURYsmcKuy+tx9IRxl8YBwFUji+tHUDzM95b3X6naA5TCzQIDAQAB,E0:99:E0:F3:4A:66:B2:EF:9C:FC:1E:A0:5D:A6:6D:64:5C:2D:B5:37:CA:FA:1C:88:4B:EE:C1:4F:01:B6:D9:3F,ORT,10006,True
eng,10039,a2ml18485,70-5A-0F-8C-20-0D,FB5962911672,192.168.0.365,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAgkldViGT+N91+Ezj0tlbsCsQ2VJpaB6E5/7oYmyiJw9akLQuFrVFFU1/TAwFMPWBmZPR3zz1MitFOoPaPWzg2tBKgBreNL0uM9giwzpW9yyUFG/X/y0YgXJa7L9QXcc/OiM0buHb9TNWhz/+f9I4hf6xMWTxDnk6fVv3tur0oTI0kY5pUAnqmp//BMJcS6mwBKto8IpwmwZqkukWD2F6bqHoe6pE4Tp7+AaUKkBOR73jDxJiRzn3V8PFi1Ao/NzzrgbZbxqaNwdxgynVMjQFGB/1HF8LKdBq4aEhVCpAskkEXct7TtiAqRdueikuHtkf/B36dL/sbWxmbnOJF8zLiwIDAQAB,80:02:40:94:5A:03:9A:AC:AC:C6:B7:15:DC:C5:9A:90:52:59:A8:84:58:C8:A4:0D:DE:A0:A1:89:BC:17:1B:BD,ORT,10006,True
eng,10040,a2ml18870,70-5A-0F-8B-E3-62,FB5962911673,192.168.0.366,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAjFty6LOIvcc+6dT0ZP9CShABqFTgu6bWxpSKr8OR3GYhseMjWEkxwNaGVV6aoOSu6CtF1pCMrH2T0MbIanrTWwcAKgMHiCndzrnuI74CyL8KFgf0zCqAVDqyVFtuvwwqpuU3q6CnHAc8sBkOOaXedzp3EqA/i/uxY42ttHoIHSWzy+22fnNSG7mQVuJASHgqktAS6qQa7C3kVAUzPN0pC44vvf0dDQlvcJFuzo1/9vReFh9sOHuz9sDYMouHFLCUtO5DxTLuybr4fuBpIewVSAFADDB30O4x3Ro9rkpRoAVeT6p68H0BxDvpKbvXCMOJqwU7S50VAPuOmC6RyueHXwIDAQAB,8F:39:45:3D:94:F9:A3:69:75:91:91:CF:22:F1:37:3A:78:84:2D:B9:A0:D4:EA:E3:ED:2C:A5:56:69:D3:D4:E8,ORT,10006,True
eng,10041,a2ml29516,8C-16-45-F3-3A-F8,FB5962911674,192.168.0.367,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAvzZTtlh5aGJPuSePRyCHV2CygMge1T6jZuiYnOFBAcKueWLqA3Ql4mT1Um3GssG4EbUq8ubed/HPojecA9XG7BUskGdgV9A0lCm99X2u5NbDcnKR6DU3Um8gTi/gMelbDrIKNcipYmWD8EnbezYlWzYJZslWr7HoBWB0Sm5rKf2eTk1kD6XDQTgMzJAEElIeJxei9vq157DRzB/JT//wavYHaN5nHxhmsbgd8u2IeWz4BJ5XgPWjcAbMoHgJGayHQYUwFuLH/w4mDOBxdArGUmW/ZtIt7wmPqZtdBiQ/Q3gzAHKx2g+xD5pZULw/QAST/K/of8HC6BK4JgnxI9uj5wIDAQAB,9B:A7:84:E2:63:44:8A:50:C2:BC:98:43:34:E5:5D:49:50:EE:4A:FD:0E:41:8E:ED:14:86:CE:EB:46:57:3B:FF,ORT,10006,True
eng,10042,a2ml23749,A8-1E-84-DB-EE-30,FB5962911675,192.168.0.368,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAlxIb41BBe9OjD4CMEm6zQbhP2TJPU78RYVxy8kahm0QJlrcc2w5/MfalAN6X7v1VHFSBm5j1z/UsL7vyGlv+FbI6ioHHMwaAKY7bzzF6ZISGXK4V0yDiD8ayEne5JEgj1YI6AaOXnResRQeikd2qa7FqdigoAQetfd3uvgCDG/PWT5B8cGOKOL3rZsvdxiDkBkmLeB8QEmKEJ2AfKoN0Gj1UN+5y7iZEiYsbjxC+CIAsAul4LM3mKuxSZkSlkBMG4VVcMUu2UyAIBYN6skDGi20lNDd5pC015cDwrZqozcttw9eUJnapYe+4S8MIdW68k1llJ0M8Rfux/dIe1f4e2wIDAQAB,AC:D9:C7:E4:E7:F7:3F:A1:AC:9E:F2:C8:4A:CD:B1:3C:F6:5F:2C:A7:93:1D:27:50:3D:DE:EF:16:4E:F7:42:07,ORT,10006,True
eng,10043,a2ml23822,A8-1E-84-DB-EF-73,FB5962911676,192.168.0.369,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAm2+vqYTNjqoqlspQwILRb0oDbPp6PjOlGnQZl8zyNlIXvJxyDU9lO2KvZum4FJ7iPk9WTsgddTFl38saznD070AHvPCjn2B7nErrXws36oLhMp/JzwZ8hdZYw6bBDrgnBJ4empvsZwYUZYBepHlpJMM7h2JuIQyAiotdbPZD5nc7f8TCKfOeS0jCfKPgyymMEaoHbE0d28JWAVy0EZhO6gmWG8h+ni7yXu6xcL/2pCUpS3gJtuEpwZpfNBTLuvyRw6AMOhOd3tURIZQ6yfcLDGyDQGm+s47tvnk+VwtfNbyVvRJOd0/H6iebbTnxw44fdKzylt7QLJ1wf5gklN143QIDAQAB,22:3F:FB:7C:B6:7D:6F:64:FD:5B:92:14:8D:DB:29:9D:CD:EA:79:BC:14:4D:25:A4:0F:1E:41:AC:49:AC:87:72,ORT,10006,True
eng,10044,a2ml24830,54-E1-AD-CF-93-BE,FB5962911677,192.168.0.370,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAhTpUQHUDfUTwHrwZkUIHClCQ7vBBI5mmWkku076FMk3OkHnaP8JG8RrYNURk1mGozG/3n68DxclfUlLTkLXU99dO9fck/13PJrvFFBiJFdIq0mGWKAieORNAe/hOH67dQSXRY/jKhIWAAdgUnR44jCHbXSDswpgcsS0F/bK80WEUUfXnNzc0awN/e19vK9EWJ2Ckvc/L2+BOWhzXpubnhC+LUxngxMkAGBM6VbYtyKHQQih+ZgAXgqmOT13z0g0Hla9efab72mvBlGvm+NTOzITp+thtI0qBvUZNJ4rwrndsDQxp5ES4fWYbuqrFC9aiBaA19IjRb0HqwWjQffPiHwIDAQAB,1C:8B:9C:64:26:42:2A:E0:E4:1B:EE:A5:2F:38:3D:B6:0F:B2:BE:8D:35:7D:BC:39:3A:BC:1D:F0:42:D4:2A:7D,ORT,10006,True
eng,10045,a2ml29178,3A-BA-F8-7D-60-C2,FB5962911678,192.168.0.371,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAmtvl2+O0Goucrsg1xmhR8OEaX3run8nkVpLbWlFdTmq5TcO9NxZmzTgFbz59ssroec4apNLleNE5ONU9/f67NeaauKguZ+CcP1zdHd/2+ZOBK88ssDfqhQ0kq34ftx6g0aBgmIrKH5Utwv/lG2KNw2lpzbDJ5wjdEur2V3oQYnqTZHg892xmoh+8uqa5yBEBglcBnX2Kgj0ywsYra+SxvalMjNYJZ+pKbj+tazJo55uqkFm9XIaQFz7suEVU1pMrVsXtdxxtWstCw80YL+EZ756k9vnkb2H8hq8i2K+7lqY3Rk7MBxACTCe/MHWx0eniG0uAqB468JGa6BBOE56eiQIDAQAB,9C:EA:52:AD:93:29:BE:67:A6:34:B2:28:CB:BB:8C:D2:4F:22:4F:D1:80:F6:A1:36:C8:6D:76:E0:A2:AA:39:CB,ORT,10006,True
eng,10046,a2ml26065,8C-16-45-34-8E-5D,FB5962911679,192.168.0.372,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA0mwrngeVesEcexc7dl2M19Sieot3W2UwgqVi+ZukpWqM3ZBp6QEo2a/ii1QrI03tpo08H5Ja6h6SzU2lgSJebjl/X5t6yYNWwRig/4xORAC1z5qhK6ZFq1GepePClKO3r7SSbfjBaNvsj49XoPpL9d1DFTwLoDMFfBmLNyK2trZkK6yGYTp6fRfOyo0YtCH/MxxwSQeblkuB8mKW99eUUVjZU//GXKznkQTzu7oOCTGIP+9Rn5sb1wS6HRFXtHi7Y5qpKq4Kns4OWa78kZfJzTH8Umi3168LHUFFbVjvCrxuMgmj1FGbPK5+B22wmubd7ZDIJLS8DQg1QXChJYnJLwIDAQAB,B9:E7:66:8E:AF:04:97:1E:1C:93:5F:87:BE:64:63:97:2C:42:3C:ED:89:8D:20:8C:F2:E9:8A:81:DD:FE:0B:44,ORT,10006,True
eng,10047,a2ml32512,00-FF-C7-C6-15-DF,FB5962911680,192.168.0.373,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAlltQHSwcDpMKbT1Zf//xPlaPjC+W/ZlaQ9py//bJkdt2xu2rzI5ciR5xJwxph+Fz8UTRaF1LOH6DWBX9xyd7afMhY6aR2Wojkg+cMSicl4qrA+d9r2LG/DOp+0BEvehaDEIe0XPDvkBxnMxr2VmiBWRYRKmZSx84/x+SfsdHxdIl5B5AWJQpgVvPaptT5Y5nAm9cl7NrKxnZ/8HRW+4Eq7PAfUGKNS5mkhkDnG3QJ+puHjIqJKcXAAkOdYvko/X9jCazqiV7exOO3UdxiZEnbtYEn3ZR/6blNPH6VlWs3zwsF9+T08uGwYn5Xajrx+XlKgqXG1KCNL6ssIzJhLHJXwIDAQAB,89:10:E2:E9:B9:64:BE:0E:80:85:79:57:54:2A:03:53:59:38:10:60:9C:90:FF:5D:D7:4D:F5:48:3F:FD:8C:F9,ORT,10006,True
eng,10048,a2ml20659,98-E7-F4-EB-E7-80,FB5962911681,192.168.0.374,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAkMhZwl0MG37sSVYDRxTxr1+FtXJy2SIa8AFiC+NomqKfX/l5QIkhmJjK0Fz/LR6naa+ycootTF21bjLYkcuuS6rSxSUKYEbBkBdvzPQFHMzNw2EoRqr12h3Vqj4+4mlB3kbfIu8FG/jGsz0WQQiRUWALwzvHUj/Q7xmwG1lWGusn/si0Z/+BkMO9UBgB53dUSzAfuhE2y5fimlkLxzEfwz3SdstTuBPGlIee64jXfjtkNmeiwsHGxwCLm2DEmlMMncI2Nne1ILYEEVkZCtvwm73hYN7y3BpnRWJVnQYx28jHhffPxYi6WoX1JXHWxTC2xaMnHgQ9Or0NndBzrcAT0QIDAQAB,54:E6:EE:40:09:47:A2:91:08:50:1E:F2:55:9C:A5:07:80:5C:69:4A:5E:25:3D:51:B4:75:D8:E8:43:03:2E:8A,ORT,10006,True
eng,10049,b2ml27973,8C-16-45-65-DD-40,FB5962911682,192.168.0.375,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAy1TEkr+Wvwzhm0zWEhUWjRrYJcUeiLFhxJKOI+9VX7s9NsYUTw5hhXMp3wUVM4gEgfvpljikgOjouMv1ABVKHJQr7VReT18LJDIZXN0zLtYTOT70arS+h6Scdu8BlCGwdJ//Y+abro8CyOgsXkH4A3bPL48VU77aOMQYo7wgHtvgNcZHC6M/Y4anHiWdODHa5Nw7GD6Cehc8cD4JcY2hRBlEx+Skr+DqfGWzAlKvFjCVO/d6o6Cnd5yes2A6MBmDaRyAzBX/yn0ZfJFLRpdkH6EvA7all9yQswNyTtriFtCrRW0wVj2Y0gLBeTylDn/HkvuUU607hsLv1wNQhZtXSwIDAQAB,BB:5E:AD:74:66:42:18:09:66:3C:1E:68:DA:A2:2F:A7:F0:02:41:5D:C7:58:3C:DA:ED:E6:03:68:42:D2:A8:40,ORT,10006,True
eng,10050,a2ml30641,8C-16-45-FA-99-6C,FB5962911683,192.168.0.376,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAhnhseOU76fCoWxrcYNGHK3dtBHqCfn3KjSOLjc39XU6JxYnusxAneO+cgoLGdsLlvYnAf7cYmHFpFahQB0H1p6Qt5K2eFDgB7ak2q3a7JKsJlXzhSoiYu1CdAHFPwomERiv5oNL1nj+YnuBq7Uxs5RrkjxxKcKZGsNgE1MthEpNFnC30X8gMwiVj/4jaViECNN5khJ/JSvARHuCPkS/yLEc8X0IdlVWvufXrdhS6gitZA3cCQri8VWi04NchK+yNnZcxDX1PVFK3zkuTRV8E1BRbeLz8X3r6sBJBmx0qxUm2scXM2OgqxM+YQrK+xgv/b+TphI9NCarEHx6xqarISQIDAQAB,DF:88:76:3D:39:65:E9:18:07:CC:7C:15:E7:67:00:C0:68:5A:14:6B:31:23:E2:84:7C:5D:23:5A:81:F8:13:16,ORT,10006,True
eng,10051,techno-236-test,D8-9C-67-57-8F-75,FB5962911684,192.168.0.377,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA38VC0FM4feYZ8ODqhkohKzN0/tNyvrMuHvaI0uJrwbIHowzrUukg7s5YA0pnlFwOVF4F1R98hCVucTwgbyuN77agAAoLaZYoS2axKqacDzvizJkKA5jA/GxkHRQHr0BM9QAKQude8UUBbXede167MUqQmL1P4KFUpoaUhKv/5gXQ/5c3u8/LmSDB86dFL0Vh8tSuQnFxOep8UDFIvHm3MrZBjvtqZCM5VpofVYsm9v3nbpLNAZhEZD/80XECNBcSc4RGivrZJUQKqnpq+N2UysPM6HC6B2anO+KnKT5bM/xxaOnvH7W7ucmhkT8ftqzWBcIi2t9PLnnSYsMnxqssUwIDAQAB,F6:29:13:B4:73:BB:8D:E6:DB:23:04:37:5E:7A:59:68:B0:D0:54:F7:09:96:50:24:42:DD:D2:AD:CA:29:2D:BD,ORT,10006,True
eng,10052,a2ml29918,E8-6A-64-1C-52-98,FB5962911685,192.168.0.378,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAtjEjkpAzzl00soSQHwApdmZ7IQ3KPPscEniP3hfmwPbs3iobYmCLMCXufe0W5Aptn+q1KoGcYrGRnaeh+geJDEP38dCw+3AIZ9cqEsHPjC2X/nyDQMCTi1EtE16KYa9FKYNeDmWo2yckEOkaOMYJeNIkDvZJI3jYw8mFVEV/zg4wIy2xSjdFQrgW+QeA/Ey4r1Ha/vuP3qtIUEFYGOy87Sq3R7JW2Ux8ts42wu7AmoivyHHrFIGfl4uGl+1lvNyx9Ys+6xMNyEScxCSndFSjkEB3T/yihS41cNEgqYEBKLVSVzlRWUKp9YN7V7m9Fg+7zRMS5mMp2u/SCXaRC7YpOwIDAQAB,12:C9:FF:47:45:13:E3:57:F1:06:0F:72:77:D4:F6:CF:33:88:7B:B0:23:BB:7A:6A:00:71:39:0F:F1:E4:BB:6B,ORT,10006,True
eng,10053,a2ml22793,40-B0-34-F1-5E-58,FB5962911686,192.168.0.379,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAusF4KKgOw69VlThS4pKfRlAu4g8x8bFEGU1qAh9qGbJqn2ggnqLTGcs9/p4F96r5eeJ56MCOuPhQrFcfuDfQfjrpxMhNSBDcDbbnuKhn/8Yg92oPEIbfB3DWsZud4smOGOziLUoP6x3JQgE3agn+1vs0GxjANkdEB7L44B8NvKiJRbUe1ZbiNWIA5mKRUbV0HRv7n3o1jWPaL0SCrnPYIKWG/rlXKgV7wOD7AEstdaNQIwpUM9yFqJdAMMCvlq3Df2x2K0HmhNa30b1LtUg3xM9JL1XfS0fetDlO/p2HH/+JHFC7KTzlPPvQ9xnogSkQFOSHfYoeNpMraFpHRhYDQQIDAQAB,42:28:55:EA:63:33:F5:E1:E2:26:6E:92:DD:19:F3:F6:14:07:5A:0E:68:73:9C:43:02:AB:F9:71:AD:9F:43:FE,ORT,10006,True
eng,10054,a2ml30524,48-A4-72-9B-08-92,FB5962911687,192.168.0.380,1001,MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAgyq2NX/ruvXCigURkwfBuMbUHvd+N7vDGabS7xTTtzKoo5EdFUfZ9MMswkWnQiy7B/BJhBNQuMc6a8Ya0i5UJSf7j8rHEMlFNFPJ5EibDjKnrUc4L/nasHsT0Zo6KnEKCJl29+tgmwxyIp5T1yMdKvg9QK5e6/+CDiAbHT5mQInw7MQDIRdeVku/KYQAWj5Pp69m/RAXD8om0ICRNgJcZO4SjzdOzaW4e0UZSO9SeQ6Vj+VALAGVMJnNLQNI70vLO7+uUz7M+ypVysTH7acyUZFfeDXLXN0N64eQBWjqtTkcVJMZvTNUAwAToQG/YagwnufG8JaZeq6ZFlDWftdxnQIDAQAB,D3:39:2D:AF:AE:F7:46:C9:06:E9:D8:C8:A2:59:60:8A:BA:A7:49:D7:78:79:11:64:F4:E1:B3:C1:03:34:9C:58,ORT,10006,True
